system:index,FCODE,KDBBPS,KDCBPS,KDCPUM,KDEBPS,KDEPUM,KDPBPS,KDPKAB,KDPPUM,LUASWH,METADATA,NAMOBJ,REMARK,SHAPE_Area,SHAPE_Leng,SRS_ID,TIPADM,WADMKC,WADMKD,WADMKK,WADMPR,WIADKC,WIADKD,WIADKK,WIADPR,date,mean,ntl_mean,source,unit,year,.geo
8_00000000000000000002,BA03050040,,,,,,,36.71,36,178.347486782,TASWIL5000020230907KABKOTA,Kota Tangerang,,0.0145716617669,0.866128614854,4326,5,,,Kota Tangerang,Banten,,0,Tangerang,,2022,19.10556042864806,19.10556042864806,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000003,BA03050040,,,,,,,36.74,36,164.859542538,TASWIL5000020230907KABKOTA,Kota Tangerang Selatan,,0.0134725944006,0.664710625654,4326,5,,,Kota Tangerang Selatan,Banten,,0,Tangerang,,2022,17.84660407266646,17.84660407266646,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000004,BA03050040,,,,,,,36.02,36,3312.17997874,TASWIL5000020230907KABKOTA,Lebak,,0.270855305015,3.52397909077,4326,4,,,Lebak,Banten,,0,,,2022,0.6200671280347847,0.6200671280347847,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000005,BA03050040,,,,,,,36.01,36,2771.41416976,TASWIL5000020230907KABKOTA,Pandeglang,,0.226610877125,6.20293474141,4326,4,,,Pandeglang,Banten,,0,,,2022,0.5672765760093913,0.5672765760093913,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000006,BA03050040,,,,,,,36.04,36,1469.90820771,TASWIL5000020230907KABKOTA,Serang,,0.120087806306,4.82214164059,4326,4,,,Serang,Banten,,0,,,2022,2.3916716998569347,2.3916716998569347,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000007,BA03050040,,,,,,,36.03,36,1027.75694912,TASWIL5000020230907KABKOTA,Tangerang,,0.0839701872129,2.42411627082,4326,4,,,Tangerang,Banten,,0,,,2022,6.603662912186485,6.603662912186485,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000000,BA03050040,,,,,,,36.72,36,162.514426466,TASWIL5000020230907KABKOTA,Kota Cilegon,,0.0132735776219,1.08870088909,4326,5,,,Kota Cilegon,Banten,,0,Serang,,2023,14.50048203095789,14.50048203095789,VIIRS DNB,nW/cm2/sr,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000001,BA03050040,,,,,,,36.73,36,265.786729243,TASWIL5000020230907KABKOTA,Kota Serang,,0.021713352295,0.90641432716,4326,5,,,Kota Serang,Banten,,0,Serang,,2023,6.1827637299766485,6.1827637299766485,VIIRS DNB,nW/cm2/sr,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000002,BA03050040,,,,,,,36.71,36,178.347486782,TASWIL5000020230907KABKOTA,Kota Tangerang,,0.0145716617669,0.866128614854,4326,5,,,Kota Tangerang,Banten,,0,Tangerang,,2023,24.256299884238672,24.256299884238672,VIIRS DNB,nW/cm2/sr,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000003,BA03050040,,,,,,,36.74,36,164.859542538,TASWIL5000020230907KABKOTA,Kota Tangerang Selatan,,0.0134725944006,0.664710625654,4326,5,,,Kota Tangerang Selatan,Banten,,0,Tangerang,,2023,22.313206538771176,22.313206538771176,VIIRS DNB,nW/cm2/sr,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
